review_id,game,genre,platform,region,rating,review_text,playtime_hours,review_date,is_post_patch_window,user_id
103767,The Sims 4,Simulation,PS5,North America,5,Mixed feelings about the progression system. Gets a bit repetitive after a while.,19.7,2024-03-28,False,u_56904
103768,The Sims 4,Simulation,PS4,North America,4,Honestly the progression system is in a good spot. Would recommend picking this up. the progression system feels great this week.,86.7,2024-03-28,False,u_58423
103769,The Sims 4,Simulation,PC,LATAM,4,the progression system feels great this week. Best it's felt in a while.,32.1,2024-03-28,False,u_98419
103770,The Sims 4,Simulation,PS5,EU,4,Honestly graphics is in a good spot. Keeps me coming back every day.,151.6,2024-03-28,False,u_71736
103771,The Sims 4,Simulation,PS5,North America,4,the store prices works as expected. Devs are clearly listening to feedback. load times feels great this week.,24.5,2024-03-28,False,u_68205
103772,The Sims 4,Simulation,PS5,EU,4,servers feels great this week. Would recommend picking this up. graphics feels great this week.,37.0,2024-03-28,False,u_39214
103796,Apex Legends,Battle Royale,PC,LATAM,3,the store prices is okay I guess. Does the job for a casual session.,250.8,2024-03-29,False,u_28963
103797,Apex Legends,Battle Royale,PS5,EU,5,Really enjoying matchmaking right now. Genuinely having a blast with friends. Really frustraded with hit registration lately.,79.9,2024-03-29,False,u_21702
103798,Apex Legends,Battle Royale,PS5,EU,3,load times is okay I guess. Not sure if I'd recommend it at full price.,30.1,2024-03-29,False,u_97129
103799,Apex Legends,Battle Royale,PS4,EU,4,Honestly the new patch is in a good spot. Worth the price of entry. Really enjoying hit registration right now.,53.6,2024-03-29,False,u_66649
103800,Apex Legends,Battle Royale,PC,EU,3,Mixed feelings about the UI. Unplayable some nights.,60.3,2024-03-29,False,u_93619
103801,Apex Legends,Battle Royale,PC,MEA,4,"graphics is fine, nothing special. Devs are clearly listening to feedback.",19.0,2024-03-29,False,u_76187
103802,Apex Legends,Battle Royale,PC,North America,4,Really enjoying matchmaking right now. Worth the price of entry.,31.2,2024-03-29,False,u_21773
103803,Apex Legends,Battle Royale,Xbox Series X,APAC,4,Really enjoying balance right now. Devs are clearly listening to feedback.,154.8,2024-03-29,False,u_27985
103804,Apex Legends,Battle Royale,PS4,APAC,4,Big fan of how the store prices turned out. Genuinely having a blast with friends.,28.3,2024-03-29,False,u_69445
103819,Battlefield 2042,Shooter,Xbox Series X,LATAM,3,"the UI works as expected. Some good moments, some frustrating ones.",70.8,2024-03-29,False,u_12517
103820,Battlefield 2042,Shooter,PC,APAC,2,Really frustrated with load times lately. Unplayable some nights. the progression system has been broken since the last update.,19.4,2024-03-29,False,u_31543
103821,Battlefield 2042,Shooter,Xbox Series X,APAC,2,"Really frustrated with matchmaking lately. Lost progress because of it, not okay.",19.4,2024-03-29,False,u_10603
103822,Battlefield 2042,Shooter,PS4,APAC,3,Mixed feelings about matchmaking. Not sure if I'd recommend it at full price.,21.3,2024-03-29,False,u_56423
103823,Battlefield 2042,Shooter,PC,EU,3,"squad play is fine, nothing special. Some good moments, some frustrating ones.",145.7,2024-03-29,False,u_89602
103824,Battlefield 2042,Shooter,PC,APAC,4,load times feels great this week. Devs are clearly listening to feedback. Honestly the battle pass is in a good spot.,86.5,2024-03-29,False,u_45440
103825,Battlefield 2042,Shooter,PC,APAC,3,"load times is fine, nothing special. Gets a bit repetitive after a while.",91.1,2024-03-29,False,u_92633
103826,Battlefield 2042,Shooter,Xbox Series X,APAC,3,Mixed feelings about the battle pass. Gets a bit repetitive after a while.,35.7,2024-03-29,False,u_30717
103827,Battlefield 2042,Shooter,PS5,EU,3,"graphics feels great this week. Some good moments, some frustrating ones.",20.5,2024-03-29,False,u_61370
103828,Battlefield 2042,Shooter,PC,EU,3,"balance is fine, nothing special. Not sure if I'd recommend it at full price.",42.5,2024-03-29,False,u_25263
103782,EA SPORTS FC 25,Sports,Xbox Series X,APAC,4,"Been having a lot of fun, balance is solid. Devs are clearly listening to feedback.",14.2,2024-03-29,False,u_90068
103783,EA SPORTS FC 25,Sports,PC,North America,3,squad play is a mess right now. Not sure if I'd recommend it at full price. squad play ruined an otherwise good session.,30.7,2024-03-29,False,u_60761
103784,EA SPORTS FC 25,Sports,PC,North America,4,Honestly servers is in a good spot. Best it's felt in a while.,29.9,2024-03-29,False,u_94249
103785,EA SPORTS FC 25,Sports,Xbox One,North America,4,"Really enjoying squad play right now. Some good moments, some frustrating ones.",56.2,2024-03-29,False,u_76119
103786,EA SPORTS FC 25,Sports,PS5,APAC,3,"load times is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",53.4,2024-03-29,False,u_64065
103787,EA SPORTS FC 25,Sports,PS5,EU,3,"the progression system is fine, nothing special. Worth the price of entry. matchmaking works as expected.",25.4,2024-03-29,False,u_56370
103788,EA SPORTS FC 25,Sports,PS5,North America,4,Really enjoying the progression system right now. Devs are clearly listening to feedback. load times works as expected.,28.9,2024-03-29,False,u_17882
103789,EA SPORTS FC 25,Sports,PC,North America,4,the UI feels great this week. Genuinely having a blast with friends. Really enjoying hit registration right now.,18.8,2024-03-29,False,u_46575
103790,EA SPORTS FC 25,Sports,PS5,EU,3,the UI works as expected. Does the job for a casual session.,4.2,2024-03-29,False,u_64630
103791,EA SPORTS FC 25,Sports,Xbox Series X,MEA,3,matchmaking works as expected. Genuinely having a blast with friends.,53.4,2024-03-29,False,u_28958
103792,EA SPORTS FC 25,Sports,Xbox Series X,North America,5,the UI is okay I guess. Would recommend picking this up.,169.1,2024-03-29,False,u_70013
103793,EA SPORTS FC 25,Sports,PC,APAC,3,"load times is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",67.2,2024-03-29,False,u_32132
103794,EA SPORTS FC 25,Sports,PC,North America,3,the UI works as expected. Gets a bit repetitive after a while.,93.0,2024-03-29,False,u_68947
103795,EA SPORTS FC 25,Sports,Xbox One,APAC,4,"Been having a lot of fun, the UI is solid. Keeps me coming back every day.",15.9,2024-03-29,False,u_92704
103805,The Sims 4,Simulation,PC,APAC,4,the battle pass feels great this week. Not sure if I'd recommend it at full price.,62.9,2024-03-29,False,u_25491
103806,The Sims 4,Simulation,PC,EU,4,matchmaking feels great this week. Devs are clearly listening to feedback.,77.2,2024-03-29,False,u_93387
103807,The Sims 4,Simulation,Xbox Series X,North America,4,Big fan of how servers turned out. Genuinely having a blast with friends.,49.6,2024-03-29,False,u_28808
103808,The Sims 4,Simulation,PS5,EU,5,Big fan of how graphics turned out. Devs are clearly listening to feedback.,86.5,2024-03-29,False,u_28677
103809,The Sims 4,Simulation,PS4,APAC,5,Mixed feelings about the store prices. Keeps me coming back every day. the new patch feels great this week.,31.8,2024-03-29,False,u_59294
103810,The Sims 4,Simulation,Xbox Series X,North America,4,"Been having a lot of fun, matchmaking is solid. Some good moments, some frustrating ones.",41.2,2024-03-29,False,u_50960
103811,The Sims 4,Simulation,Xbox Series X,North America,5,graphics feels great this week. Not sure if I'd recommend it at full price.,36.7,2024-03-29,False,u_27190
103812,The Sims 4,Simulation,PS4,EU,3,"matchmaking is fine, nothing special. Some good moments, some frustrating ones. hit registration works as expected.",95.0,2024-03-29,False,u_87714
103813,The Sims 4,Simulation,PC,APAC,4,"hit registration is fine, nothing special. Worth the price of entry. servers feels great this week.",10.4,2024-03-29,False,u_35077
103814,The Sims 4,Simulation,PS5,MEA,4,Big fan of how load times turned out. Keeps me coming back every day.,19.0,2024-03-29,False,u_55965
103815,The Sims 4,Simulation,PS5,EU,4,hit registration works as expected. Genuinely having a blast with friends.,32.0,2024-03-29,False,u_41946
103816,The Sims 4,Simulation,PS4,APAC,4,"Honestly squad play is in a good spot. Devs are clearly listening to feedback. the progression system is fine, nothing special.",3.9,2024-03-29,False,u_81116
103817,The Sims 4,Simulation,Xbox One,EU,5,squad play works as expected. Would recommend picking this up. the UI feels great this week.,11.5,2024-03-29,False,u_13657
103818,The Sims 4,Simulation,PS4,LATAM,4,"Been having a lot of fun, the store prices is solid. Keeps me coming back every day.",83.1,2024-03-29,False,u_61801
103842,Apex Legends,Battle Royale,PC,EU,4,Really enjoying balance right now. Genuinely having a blast with friends.,24.6,2024-03-30,False,u_17103
103843,Apex Legends,Battle Royale,PC,North America,4,Really enjoying the progression system right now. Keeps me coming back every day.,52.7,2024-03-30,False,u_99026
103844,Apex Legends,Battle Royale,Xbox Series X,MEA,2,Really frustrated with the UI lately. Unplayable some nights.,10.7,2024-03-30,False,u_23822
103845,Apex Legends,Battle Royale,PC,North America,5,the progression system feels great this week. Genuinely having a blast with friends.,150.7,2024-03-30,False,u_84292
103846,Apex Legends,Battle Royale,Xbox One,LATAM,4,Really enjoying the store prices right now. Worth the price of entry.,46.5,2024-03-30,False,u_46579
103847,Apex Legends,Battle Royale,PC,LATAM,4,Really enjoying the store prices right now. Would recommend picking this up.,16.2,2024-03-30,False,u_74582
103848,Apex Legends,Battle Royale,PS5,LATAM,3,Mixed feelings about the progression system. Not sure if I'd recommend it at full price.,39.0,2024-03-30,False,u_78661
103849,Apex Legends,Battle Royale,Xbox Series X,EU,4,Honestly the new patch is in a good spot. Worth the price of entry.,75.1,2024-03-30,False,u_38502
103850,Apex Legends,Battle Royale,PC,North America,4,Mixed feelings about balance. Devs are clearly listening to feedback.,51.5,2024-03-30,False,u_53512
103851,Apex Legends,Battle Royale,PC,EU,4,load times feels great this week. Best it's felt in a while.,18.6,2024-03-30,False,u_26726
103852,Apex Legends,Battle Royale,Xbox Series X,North America,4,Big fan of how the progression system turned out. Gets a bit repetitive after a while.,29.8,2024-03-30,False,u_29016
103864,Battlefield 2042,Shooter,Xbox Series X,EU,3,balance works as expected. Keeps me coming back every day.,148.0,2024-03-30,False,u_69864
103865,Battlefield 2042,Shooter,PS5,APAC,4,"Been having a lot of fun, load times is solid. Devs are clearly listening to feedback.",71.2,2024-03-30,False,u_32973
103866,Battlefield 2042,Shooter,PC,EU,3,"the battle pass has been broken sinse the last update. Some good moments, some frustrating ones.",28.6,2024-03-30,False,u_55473
103867,Battlefield 2042,Shooter,PS4,EU,3,squad play works as expected. Gets a bit repetitive after a while.,37.0,2024-03-30,False,u_92255
103868,Battlefield 2042,Shooter,PS5,North America,3,"graphics is fine, nothing special. Not sure if I'd recommend it at full price.",18.2,2024-03-30,False,u_60800
103869,Battlefield 2042,Shooter,PC,EU,2,graphics works as expected. Unplayable some nights. Not happy with load times at all.,23.4,2024-03-30,False,u_19227
103870,Battlefield 2042,Shooter,PC,EU,4,"Been having a lot of fun, squad play is solid. Does the job for a casual session. the new patch feels great this week.",32.7,2024-03-30,False,u_30973
103871,Battlefield 2042,Shooter,PC,EU,4,"Been having a lot of fun, the store prices is solid. Genuinely having a blast with friends.",5.1,2024-03-30,False,u_51338
103872,Battlefield 2042,Shooter,PS5,EU,4,the battle pass feels great this week. Devs are clearly listening to feedback.,26.9,2024-03-30,False,u_18052
103873,Battlefield 2042,Shooter,PS5,EU,4,graphics works as expected. Devs are clearly listening to feedback. Really enjoying hit registration right now.,31.7,2024-03-30,False,u_93782
103874,Battlefield 2042,Shooter,PS5,LATAM,2,"Not happy with the UI at all. Feels like it's getting worse, not better.",83.3,2024-03-30,False,u_18826
103875,Battlefield 2042,Shooter,PS4,EU,4,hit registration feels great this week. Devs are clearly listening to feedback.,31.3,2024-03-30,False,u_87464
103876,Battlefield 2042,Shooter,Xbox Series X,EU,3,load times is okay I guess. Does the job for a casual session. squad play works as expected.,35.1,2024-03-30,False,u_79543
103829,EA SPORTS FC 25,Sports,PC,EU,3,"squad play works as expected. Lost progress because of it, not okay.",62.7,2024-03-30,False,u_13847
103830,EA SPORTS FC 25,Sports,Xbox One,North America,4,Honestly the battle pass is in a good spot. Worth the price of entry. Big fan of how servers turned out.,36.8,2024-03-30,False,u_22710
103831,EA SPORTS FC 25,Sports,PS5,EU,4,Honestly hit registration is in a good spot. Worth the price of entry.,79.2,2024-03-30,False,u_57549
103832,EA SPORTS FC 25,Sports,PS5,EU,3,"Mixed feelings about the UI. Some good moments, some frustrating ones.",20.8,2024-03-30,False,u_75882
103833,EA SPORTS FC 25,Sports,Xbox Series X,North America,4,Really enjoying graphics right now. Worth the price of entry.,55.4,2024-03-30,False,u_89000
103834,EA SPORTS FC 25,Sports,Xbox Series X,EU,5,"Been having a lot of fun, squad play is solid. Devs are clearly listening to feedback. Really frustrated with balance lately.",139.5,2024-03-30,False,u_54079
103835,EA SPORTS FC 25,Sports,PS5,North America,4,load times feels great this week. Worth the price of entry. Honestly matchmaking is in a good spot.,229.9,2024-03-30,False,u_86764
103836,EA SPORTS FC 25,Sports,PS4,EU,3,"Mixed feelings about matchmaking. Wouldn't say it's great, wouldn't say it's bad. Mixed feelings about the progression system.",38.1,2024-03-30,False,u_51192
103837,EA SPORTS FC 25,Sports,PS5,EU,2,Really frustraded with the store prices lately. Does the job for a casual session.,80.2,2024-03-30,False,u_63156
103838,EA SPORTS FC 25,Sports,PS4,MEA,4,Mixed feelings about the UI. Devs are clearly listening to feedback.,9.7,2024-03-30,False,u_91795
103839,EA SPORTS FC 25,Sports,PC,APAC,3,"Mixed feelings about the new patch. Wouldn't say it's great, wouldn't say it's bad.",107.4,2024-03-30,False,u_20558
103840,EA SPORTS FC 25,Sports,PC,North America,3,Mixed feelings about the new patch. Gets a bit repetitive after a while.,127.7,2024-03-30,False,u_97417
103841,EA SPORTS FC 25,Sports,Xbox Series X,EU,3,"the UI is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",9.9,2024-03-30,False,u_40933
103853,The Sims 4,Simulation,PC,APAC,4,Honestly the progression system is in a good spot. Genuinely having a blast with friends.,17.2,2024-03-30,False,u_48521
103854,The Sims 4,Simulation,PS5,APAC,4,load times works as expected. Devs are clearly listening to feedback.,33.3,2024-03-30,False,u_12042
103855,The Sims 4,Simulation,Xbox Series X,APAC,4,Really enjoying squad play right now. Worth the price of entry. balance ruined an otherwise good session.,17.7,2024-03-30,False,u_31050
103856,The Sims 4,Simulation,PC,EU,5,"Big fan of how the UI turned out. Wouldn't say it's great, wouldn't say it's bad. graphics feels great this week.",55.3,2024-03-30,False,u_90882
103857,The Sims 4,Simulation,PS5,North America,3,"the battle pass is okay I guess. Feels like it's getting worse, not better.",61.4,2024-03-30,False,u_40197
103858,The Sims 4,Simulation,Xbox Series X,EU,3,graphics works as expected. Does the job for a casual session.,95.0,2024-03-30,False,u_99766
103859,The Sims 4,Simulation,PC,EU,4,Big fan of how balance turned out. Genuinely having a blast with friends. Big fan of how servers turned out.,73.3,2024-03-30,False,u_82975
103860,The Sims 4,Simulation,PC,APAC,4,balance works as expected. Would recommend picking this up.,44.6,2024-03-30,False,u_60896
103861,The Sims 4,Simulation,PC,EU,5,balance feels great this week. Keeps me coming back every day.,11.7,2024-03-30,False,u_25448
103862,The Sims 4,Simulation,PC,APAC,4,"Been having a lot of fun, the battle pass is solid. Devs are clearly listening to feedback.",33.1,2024-03-30,False,u_81499
103863,The Sims 4,Simulation,PC,APAC,4,Honestly the store prices is in a good spot. Best it's felt in a while.,63.4,2024-03-30,False,u_32551
103893,Apex Legends,Battle Royale,Xbox Series X,APAC,4,"Been having a lot of fun, the new patch is solid. Best it's felt in a while.",9.4,2024-03-31,False,u_52968
103894,Apex Legends,Battle Royale,PS4,EU,4,Big fan of how hit registration turned out. Keeps me coming back every day. Honestly servers is in a good spot.,112.5,2024-03-31,False,u_79769
103895,Apex Legends,Battle Royale,PC,North America,3,matchmaking works as expected. Does the job for a casual session.,58.9,2024-03-31,False,u_10769
103896,Apex Legends,Battle Royale,Xbox Series X,EU,4,Really enjoying matchmaking right now. Best it's felt in a while.,19.4,2024-03-31,False,u_33758
103897,Apex Legends,Battle Royale,PC,EU,4,Really enjoying the battle pass right now. Would recommend picking this up.,8.6,2024-03-31,False,u_73244
103898,Apex Legends,Battle Royale,Xbox One,APAC,4,Really enjoying the progression system right now. Would recommend picking this up. Really enjoying the battle pass right now.,31.8,2024-03-31,False,u_97872
103899,Apex Legends,Battle Royale,PS5,North America,4,"Been having a lot of fun, load times is solid. Would recommend picking this up. Big fan of how the store prices turned out.",157.6,2024-03-31,False,u_45554
103900,Apex Legends,Battle Royale,Xbox Series X,EU,5,the UI works as expected. Would recommend picking this up. load times feels great this week.,39.7,2024-03-31,False,u_52299
103901,Apex Legends,Battle Royale,PS5,North America,4,Honestly hit registration is in a good spot. Would recommend picking this up. Big fan of how squad play turned out.,48.8,2024-03-31,False,u_82329
103902,Apex Legends,Battle Royale,PC,EU,4,graphics feels great this week. Genuinely having a blast with friends.,41.8,2024-03-31,False,u_58471
103919,Battlefield 2042,Shooter,Xbox Series X,North America,3,the store prices works as expected. Not sure if I'd recommend it at full price.,73.9,2024-03-31,False,u_31702
103920,Battlefield 2042,Shooter,PC,North America,2,"Really frustrated with the new patch lately. Feels like it's getting worse, not better.",22.7,2024-03-31,False,u_58719
103921,Battlefield 2042,Shooter,Xbox One,EU,3,"Mixed feelings about the UI. Wouldn't say it's great, wouldn't say it's bad. the battle pass feels great this week.",10.5,2024-03-31,False,u_19616
103922,Battlefield 2042,Shooter,PS5,North America,2,the UI is a mess right now. Unplayable some nights.,105.2,2024-03-31,False,u_33266
103923,Battlefield 2042,Shooter,PS5,North America,4,Honestly hit registration is in a good spot. Keeps me coming back every day.,36.0,2024-03-31,False,u_75979
103924,Battlefield 2042,Shooter,Xbox One,North America,4,"Been having a lot of fun, matchmaking is solid. Not sure if I'd recommend it at full price.",35.0,2024-03-31,False,u_20364
103925,Battlefield 2042,Shooter,PS5,LATAM,3,"the UI is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",26.3,2024-03-31,False,u_47272
103926,Battlefield 2042,Shooter,Xbox Series X,EU,4,Really enjoying the battle pass right now. Keeps me coming back every day.,11.4,2024-03-31,False,u_11967
103927,Battlefield 2042,Shooter,PS5,North America,2,the store prices is a mess right now. Losing patience with this game.,63.4,2024-03-31,False,u_74033
103928,Battlefield 2042,Shooter,PS4,EU,3,Really frustraded with matchmaking lately. Gets a bit repetitive after a while. Really enjoying the new patch right now.,40.0,2024-03-31,False,u_40603
103929,Battlefield 2042,Shooter,Xbox Series X,EU,3,"squad play works as expected. Wouldn't say it's great, wouldn't say it's bad.",77.1,2024-03-31,False,u_42373
103930,Battlefield 2042,Shooter,PS5,LATAM,4,Mixed feelings about the store prices. Keeps me coming back every day.,46.8,2024-03-31,False,u_21813
103931,Battlefield 2042,Shooter,PC,North America,3,"the UI is fine, nothing special. Wouldn't say it's great, wouldn't say it's bad.",34.3,2024-03-31,False,u_68902
103932,Battlefield 2042,Shooter,PC,APAC,4,"Big fan of how matchmaking turned out. Keeps me coming back every day. Been having a lot of fun, balance is solid.",66.9,2024-03-31,False,u_25195
103933,Battlefield 2042,Shooter,Xbox One,LATAM,4,servers feels great this week. Worth the price of entry.,30.2,2024-03-31,False,u_48885
103877,EA SPORTS FC 25,Sports,Xbox Series X,LATAM,5,the new patch feels great this week. Worth the price of entry.,78.0,2024-03-31,False,u_69270
103878,EA SPORTS FC 25,Sports,PC,APAC,4,"graphics is fine, nothing special. Genuinely having a blast with friends.",62.5,2024-03-31,False,u_43499
103879,EA SPORTS FC 25,Sports,PS5,North America,3,"graphics works as expected. Some good moments, some frustrating ones. servers ruined an otherwise good session.",37.6,2024-03-31,False,u_72683
103880,EA SPORTS FC 25,Sports,PS4,EU,4,Big fan of how servers turned out. Best it's felt in a while.,34.8,2024-03-31,False,u_36114
103881,EA SPORTS FC 25,Sports,Xbox One,EU,4,Really enjoying balance right now. Worth the price of entry.,54.0,2024-03-31,False,u_73000
103882,EA SPORTS FC 25,Sports,Xbox One,North America,3,Mixed feelings about balance. Gets a bit repetitive after a while.,51.1,2024-03-31,False,u_48549
103883,EA SPORTS FC 25,Sports,PS4,APAC,3,"the new patch is okay I guess. Some good moments, some frustrating ones.",72.8,2024-03-31,False,u_21052
103884,EA SPORTS FC 25,Sports,PS4,North America,3,"the battle pass is fine, nothing special. Wouldn't say it's great, wouldn't say it's bad.",55.9,2024-03-31,False,u_76470
103885,EA SPORTS FC 25,Sports,PC,LATAM,4,Big fan of how servers turned out. Keeps me coming back every day.,7.3,2024-03-31,False,u_15495
103886,EA SPORTS FC 25,Sports,Xbox Series X,EU,4,"Been having a lot of fun, the new patch is solid. Devs are clearly listening to feedback. Mixed feelings about balance.",99.3,2024-03-31,False,u_51156
103887,EA SPORTS FC 25,Sports,PC,North America,4,"Been having a lot of fun, the store prices is solid. Some good moments, some frustrating ones.",24.0,2024-03-31,False,u_10569
103888,EA SPORTS FC 25,Sports,PS5,North America,4,"Been having a lot of fun, matchmaking is solid. Would recommend picking this up.",88.5,2024-03-31,False,u_24021
103889,EA SPORTS FC 25,Sports,PC,LATAM,4,servers feels great this week. Worth the price of entry.,23.4,2024-03-31,False,u_53983
103890,EA SPORTS FC 25,Sports,Xbox One,MEA,3,squad play works as expected. Best it's felt in a while.,70.8,2024-03-31,False,u_43193
103891,EA SPORTS FC 25,Sports,Xbox Series X,MEA,4,load times feels great this week. Devs are clearly listening to feedback. Really enjoying squad play right now.,47.2,2024-03-31,False,u_73124
103892,EA SPORTS FC 25,Sports,PS5,North America,3,Mixed feelings about graphics. Gets a bit repetitive after a while.,81.5,2024-03-31,False,u_66670
103903,The Sims 4,Simulation,PC,North America,4,hit registration feels great this week. Best it's felt in a while.,98.7,2024-03-31,False,u_94185
103904,The Sims 4,Simulation,PS4,North America,5,"Been having a lot of fun, graphics is solid. Best it's felt in a while.",82.4,2024-03-31,False,u_36219
103905,The Sims 4,Simulation,PC,North America,4,Big fan of how balance turned out. Keeps me coming back every day.,30.0,2024-03-31,False,u_51383
103906,The Sims 4,Simulation,Xbox One,North America,4,"the store prices is fine, nothing special. Best it's felt in a while.",29.7,2024-03-31,False,u_87465
103907,The Sims 4,Simulation,Xbox Series X,North America,4,Really enjoying the store prices right now. Devs are clearly listening to feedback.,43.0,2024-03-31,False,u_51960
103908,The Sims 4,Simulation,PS5,LATAM,4,Big fan of how hit registration turned out. Worth the price of entry.,26.2,2024-03-31,False,u_43429
103909,The Sims 4,Simulation,PC,APAC,4,"Been having a lot of fun, load times is solid. Would recommend picking this up.",22.1,2024-03-31,False,u_45849
103910,The Sims 4,Simulation,PC,EU,4,"Really enjoying hit registration right now. Devs are clearly listening to feedback. Been having a lot of fun, the battle pass is solid.",68.8,2024-03-31,False,u_12935
103911,The Sims 4,Simulation,Xbox One,APAC,4,Big fan of how graphics turned out. Worth the price of entry. Really enjoying the progression system right now.,36.7,2024-03-31,False,u_48059
103912,The Sims 4,Simulation,Xbox One,EU,3,"Big fan of how the progression system turned out. Some good moments, some frustrating ones. the store prices is fine, nothing special.",9.8,2024-03-31,False,u_43130
103913,The Sims 4,Simulation,PC,APAC,5,"Been having a lot of fun, squad play is solid. Worth the price of entry.",36.6,2024-03-31,False,u_65769
103914,The Sims 4,Simulation,PS4,EU,4,Honestly the battle pass is in a good spot. Not sure if I'd recommend it at full price.,66.4,2024-03-31,False,u_90718
103915,The Sims 4,Simulation,PC,LATAM,4,"Been having a lot of fun, the store prices is solid. Worth the price of entry.",83.9,2024-03-31,False,u_76418
103916,The Sims 4,Simulation,Xbox One,EU,4,Mixed feelings about the progression system. Keeps me coming back every day.,11.2,2024-03-31,False,u_98444
103917,The Sims 4,Simulation,PC,APAC,5,Really enjoying the UI right now. Best it's felt in a while.,29.7,2024-03-31,False,u_45900
103918,The Sims 4,Simulation,PC,EU,3,"servers is okay I guess. Wouldn't say it's great, wouldn't say it's bad.",47.0,2024-03-31,False,u_48845
103942,Apex Legends,Battle Royale,PC,LATAM,4,"Big fan of how the new patch turned out. Some good moments, some frustrating ones.",111.5,2024-04-01,False,u_18149
103943,Apex Legends,Battle Royale,Xbox One,APAC,3,"Mixed feelings about the battle pass. Some good moments, some frustrating ones. load times is okay I guess.",39.1,2024-04-01,False,u_84752
103944,Apex Legends,Battle Royale,PS5,EU,4,Really enjoying balance right now. Not sure if I'd recommend it at full price.,83.8,2024-04-01,False,u_32297
103945,Apex Legends,Battle Royale,PC,North America,4,squad play feels great this week. Keeps me coming back every day.,39.5,2024-04-01,False,u_74242
103946,Apex Legends,Battle Royale,PS5,EU,3,the battle pass is okay I guess. Not sure if I'd recommend it at full price. the battle pass works as expected.,56.8,2024-04-01,False,u_46321
103947,Apex Legends,Battle Royale,PS5,EU,4,the battle pass feels great this week. Genuinely having a blast with friends.,38.3,2024-04-01,False,u_46796
103948,Apex Legends,Battle Royale,PC,APAC,3,"matchmaking is fine, nothing special. Some good moments, some frustrating ones.",25.3,2024-04-01,False,u_15555
103958,Battlefield 2042,Shooter,PS5,North America,3,"Mixed feelings about the new patch. Wouldn't say it's great, wouldn't say it's bad. hit registration works as expected.",105.7,2024-04-01,False,u_58168
103959,Battlefield 2042,Shooter,PS5,North America,5,Really enjoying graphics right now. Gets a bit repetitive after a while.,75.5,2024-04-01,False,u_44012
103960,Battlefield 2042,Shooter,PC,EU,4,"Been having a lot of fun, the UI is solid. Genuinely having a blast with friends.",94.2,2024-04-01,False,u_26927
103961,Battlefield 2042,Shooter,PS5,LATAM,3,"the new patch is okay I guess. Wouldn't say it's great, wouldn't say it's bad. graphics is fine, nothing special.",17.4,2024-04-01,False,u_14456
103962,Battlefield 2042,Shooter,PC,North America,4,Really enjoying balance right now. Would recommend picking this up.,131.0,2024-04-01,False,u_50283
103963,Battlefield 2042,Shooter,PC,North America,4,Really enjoying the UI right now. Keeps me coming back every day.,52.2,2024-04-01,False,u_37284
103964,Battlefield 2042,Shooter,PC,EU,3,"hit registration works as expected. Some good moments, some frustrating ones.",12.2,2024-04-01,False,u_52105
103934,EA SPORTS FC 25,Sports,PS5,North America,3,"Mixed feelings about balance. Devs are clearly listening to feedback. the new patch is fine, nothing special.",69.0,2024-04-01,False,u_38921
103935,EA SPORTS FC 25,Sports,PS5,APAC,4,Really enjoying hit registration right now. Not sure if I'd recommend it at full price. Really enjoying the UI right now.,67.4,2024-04-01,False,u_94326
103936,EA SPORTS FC 25,Sports,PS5,EU,4,"the UI is fine, nothing special. Worth the price of entry.",38.9,2024-04-01,False,u_80381
103937,EA SPORTS FC 25,Sports,PS5,EU,5,"servers is fine, nothing special. Worth the price of entry.",59.3,2024-04-01,False,u_52921
103938,EA SPORTS FC 25,Sports,Xbox Series X,EU,4,squad play works as expected. Keeps me coming back every day.,94.2,2024-04-01,False,u_85329
103939,EA SPORTS FC 25,Sports,Xbox Series X,APAC,4,"Honestly hit registration is in a good spot. Best it's felt in a while. Been having a lot of fun, servers is solid.",37.6,2024-04-01,False,u_70540
103940,EA SPORTS FC 25,Sports,PC,EU,4,Really enjoying the store prices right now. Gets a bit repetitive after a while. Big fan of how matchmaking turned out.,107.8,2024-04-01,False,u_34725
103941,EA SPORTS FC 25,Sports,PS4,MEA,4,the battle pass feels great this week. Genuinely having a blast with friends.,75.9,2024-04-01,False,u_61248
103949,The Sims 4,Simulation,PS5,EU,4,"balance feels great this week. Wouldn't say it's great, wouldn't say it's bad.",154.0,2024-04-01,False,u_24133
103950,The Sims 4,Simulation,Xbox Series X,EU,4,Really enjoying load times right now. Best it's felt in a while.,5.7,2024-04-01,False,u_83893
103951,The Sims 4,Simulation,PC,North America,4,load times feels great this week. Best it's felt in a while.,58.6,2024-04-01,False,u_48251
103952,The Sims 4,Simulation,PS5,North America,4,matchmaking feels great this week. Does the job for a casual session.,37.8,2024-04-01,False,u_12187
103953,The Sims 4,Simulation,PS4,EU,5,Honestly load times is in a good spot. Keeps me coming back every day.,18.7,2024-04-01,False,u_92079
103954,The Sims 4,Simulation,PC,EU,4,squad play feels great this week. Worth the price of entry.,10.7,2024-04-01,False,u_86793
103955,The Sims 4,Simulation,PC,EU,4,squad play feels great this week. Does the job for a casual session.,14.2,2024-04-01,False,u_77655
